timestamp;nh3;co;no2;dust;uv;temp;press;hum;alt;ws;wd;
39;1019;1017;1023;847;1023;nan;nan;nan;nan;4.89;628;
40;1018;1020;1021;844;1023;nan;nan;nan;nan;3.33;629;
41;1021;1017;1018;847;1023;nan;nan;nan;nan;4.67;629;
42;1020;1018;1019;846;1023;nan;nan;nan;nan;4.89;626;
43;1018;1020;1017;847;1023;nan;nan;nan;nan;2.89;629;
44;1019;1021;1018;847;1023;nan;nan;nan;nan;1.78;629;
45;1019;1021;1021;845;1023;nan;nan;nan;nan;0.00;629;
46;1020;1019;1020;847;1023;nan;nan;nan;nan;0.00;629;
47;1017;1019;1021;845;1023;nan;nan;nan;nan;0.00;630;
48;1020;1021;1021;847;1023;nan;nan;nan;nan;1.56;626;
49;1018;1021;1021;849;1023;nan;nan;nan;nan;3.33;628;
50;1023;1021;1023;845;1023;nan;nan;nan;nan;1.78;625;
51;1018;1021;1023;845;1023;nan;nan;nan;nan;4.89;627;
52;1020;1018;1021;846;1023;nan;nan;nan;nan;4.89;627;
53;1021;1020;1021;849;1023;0.00;0.00;44330.00;0.00;3.33;623;
54;1022;1023;1023;845;1023;0.00;0.00;44330.00;0.00;6.67;623;
55;1020;1023;1022;845;1023;0.00;0.00;44330.00;0.00;13.11;626;
56;1019;1023;1022;847;1023;0.00;0.00;44330.00;0.00;9.11;627;
57;1020;1018;1023;847;1023;0.00;0.00;44330.00;0.00;9.33;623;
58;1018;1022;1018;849;1023;0.00;0.00;44330.00;0.00;4.89;626;
59;1022;1022;1021;849;1023;0.00;0.00;44330.00;0.00;4.89;626;
60;1022;1023;1022;848;1023;0.00;0.00;44330.00;0.00;3.56;626;
61;1018;1019;1023;846;1023;0.00;0.00;44330.00;0.00;1.56;626;
62;1019;1018;1023;849;1023;0.00;0.00;44330.00;0.00;0.22;626;
63;1019;1023;1022;844;1023;0.00;0.00;44330.00;0.00;0.00;625;
64;1019;1019;1018;846;1023;0.00;nan;nan;nan;0.22;626;
65;1018;1021;1020;844;1023;nan;nan;nan;nan;0.00;626;
66;1019;1021;1021;846;1023;nan;nan;nan;nan;3.33;626;
67;1021;1021;1019;846;1023;0.00;0.00;44330.00;0.00;5.11;623;
68;1022;1020;1019;844;1023;0.00;0.00;44330.00;0.00;5.11;625;
69;1020;1018;1021;846;1023;nan;nan;nan;nan;6.44;626;
70;1021;1020;1017;844;1023;nan;nan;nan;nan;3.33;626;
71;1021;1018;1018;846;1023;nan;nan;nan;nan;13.56;626;
72;1021;1021;1020;844;1023;nan;nan;nan;nan;13.11;628;
73;1018;1020;1023;847;1023;nan;nan;nan;nan;13.11;628;
74;1017;1021;1019;844;1023;nan;nan;nan;nan;8.00;629;
75;1020;1019;1018;844;1023;nan;nan;nan;nan;4.89;627;
76;1018;1021;1021;847;1023;nan;nan;nan;nan;4.44;630;
77;1021;1021;1020;844;1023;nan;nan;nan;nan;6.67;628;
78;1021;1021;1021;846;1023;nan;nan;nan;nan;3.33;629;
79;1021;1019;1021;849;1023;nan;nan;nan;nan;3.33;625;
80;1019;1018;1020;844;1023;nan;nan;nan;nan;10.44;626;
81;1021;1021;1018;845;1023;nan;nan;nan;nan;17.56;626;
82;1018;1018;1018;846;1023;nan;nan;44330.00;0.00;14.89;627;
83;1018;1020;1022;844;1023;0.00;0.00;44330.00;0.00;16.00;627;
84;1023;1022;1023;849;1023;0.00;0.00;44330.00;0.00;13.11;628;
85;1018;1019;1019;849;1023;0.00;0.00;44330.00;0.00;13.11;627;
86;1021;1023;1021;844;1023;0.00;0.00;44330.00;0.00;10.89;628;
87;1018;1023;1018;849;1023;0.00;0.00;44330.00;0.00;11.78;628;
88;1022;1019;1019;844;1023;0.00;0.00;44330.00;0.00;8.00;627;
89;1021;1021;1018;849;1023;0.00;0.00;44330.00;0.00;10.89;627;
90;1021;1020;1022;849;1023;0.00;0.00;44330.00;0.00;9.78;623;
91;1023;1020;1019;849;1023;0.00;0.00;44330.00;0.00;6.22;627;
92;1021;1022;1022;848;1023;0.00;0.00;44330.00;0.00;4.89;627;
93;1018;1021;1018;847;1023;0.00;0.00;44330.00;0.00;3.33;627;
94;1018;1020;1018;848;1023;0.00;0.00;44330.00;0.00;1.78;626;
95;1020;1022;1022;845;1023;0.00;0.00;44330.00;0.00;1.78;627;
96;1023;1021;1020;848;1023;0.00;0.00;44330.00;0.00;0.22;626;
97;1018;1022;1023;849;1023;0.00;0.00;44330.00;0.00;1.78;627;
98;1023;1022;1018;847;1023;0.00;0.00;44330.00;0.00;7.78;627;
99;1023;1022;1018;846;1023;0.00;0.00;44330.00;0.00;9.33;624;
100;1023;1023;1022;847;1023;0.00;0.00;44330.00;0.00;12.00;628;
101;1020;1023;1022;844;1023;0.00;0.00;44330.00;0.00;11.11;627;
102;1023;1018;1023;844;1023;0.00;0.00;44330.00;0.00;10.44;625;
103;1018;1023;1022;849;1023;0.00;0.00;44330.00;0.00;9.56;626;
104;1018;1022;1019;847;1023;0.00;0.00;44330.00;0.00;8.00;625;
